,id,name,position,dateOfBirth,nationality,club
7,99923,Martín Pascual,Defence,1999-08-04,Spain,Rayo Vallecano
8,114955,Andrei Rațiu,Defence,1998-06-20,Romania,Rayo Vallecano
9,151251,Pep Chavarría,Defence,1998-04-10,Spain,Rayo Vallecano
10,187031,Diego Mendez,Defence,2003-08-29,Spain,Rayo Vallecano
11,32109,Óscar Valentín,Midfield,1994-08-20,Spain,Rayo Vallecano
12,32115,Kike Pérez,Midfield,1997-02-14,Spain,Rayo Vallecano
13,32116,Óscar Trejo,Midfield,1988-04-26,Argentina,Rayo Vallecano
14,32312,Álvaro García,Midfield,1992-10-27,Spain,Rayo Vallecano
15,33496,Isi Palazón,Midfield,1994-12-27,Spain,Rayo Vallecano
16,37649,Pathé Ciss,Midfield,1994-03-16,Senegal,Rayo Vallecano
17,98032,Randy Ntekja,Midfield,1997-12-06,France,Rayo Vallecano
18,171313,Miguel Crespo,Midfield,1996-09-11,Portugal,Rayo Vallecano
19,3739,Radamel Falcao,Offence,1986-02-10,Colombia,Rayo Vallecano
20,32124,Unai López,Offence,1995-10-30,Spain,Rayo Vallecano
21,32127,Raúl de Tomás,Offence,1994-10-17,Spain,Rayo Vallecano
22,32128,Bebé,Offence,1990-07-12,Cape Verde Islands,Rayo Vallecano
23,32650,José Pozo,Offence,1996-03-15,Spain,Rayo Vallecano
24,115175,Sergio Camello,Offence,2001-02-10,Spain,Rayo Vallecano
25,133276,Jorge de Frutos,Offence,1997-02-20,Spain,Rayo Vallecano
0,274,Cuéllar,Goalkeeper,1984-05-25,Spain,Mallorca
1,3429,Predrag Rajković,Goalkeeper,1995-10-31,Serbia,Mallorca
2,79776,Dominik Greif,Goalkeeper,1997-04-06,Slovakia,Mallorca
3,245756,Alex Quevedo,Goalkeeper,2004-04-28,Spain,Mallorca
4,2777,Martin Valjent,Defence,1995-12-11,Slovakia,Mallorca
5,3433,Matija Nastasić,Defence,1993-03-28,Serbia,Mallorca
6,9097,Siebe Van der Heyden,Defence,1998-05-30,Belgium,Mallorca
7,28585,Giovanni González,Defence,1994-09-20,Uruguay,Mallorca
8,32984,Antonio Raíllo,Defence,1991-10-08,Spain,Mallorca
9,33104,Jaume Costa,Defence,1988-03-18,Spain,Mallorca
10,33138,Toni Lato,Defence,1997-11-21,Spain,Mallorca
11,33142,Nacho Vidal,Defence,1995-01-24,Spain,Mallorca
12,33513,Pablo Maffeo,Defence,1997-07-12,Spain,Mallorca
13,172108,Copete,Defence,1999-10-10,Spain,Mallorca
14,203438,Marcos Fernández,Defence,2003-07-17,Spain,Mallorca
15,227058,Yuzún Ley,Defence,2004-01-01,Spain,Mallorca
16,244594,Carles Sogorb,Defence,2005-02-23,Spain,Mallorca
17,6713,Omar Mascarell,Midfield,1993-02-02,Spain,Mallorca
18,32282,Dani Rodríguez,Midfield,1988-06-06,Spain,Mallorca
19,32717,Sergi Darder,Midfield,1993-12-22,Spain,Mallorca
20,33120,Manu Morlanes,Midfield,1999-01-12,Spain,Mallorca
21,33681,Abdón Prats,Midfield,1992-12-07,Spain,Mallorca
22,140814,Samuel Almeida Costa,Midfield,2000-11-27,Portugal,Mallorca
23,176236,Javier Llabres,Midfield,2002-09-11,Spain,Mallorca
24,177172,Miguelito,Midfield,2001-01-01,Spain,Mallorca
25,180040,Antonio Sánchez,Midfield,1997-04-22,Spain,Mallorca
26,207144,Quintanilla,Midfield,2002-04-03,Spain,Mallorca
27,10190,Nemanja Radonjić,Offence,1996-02-15,Serbia,Mallorca
28,15958,Cyle Larin,Offence,1995-04-17,Canada,Mallorca
29,30059,Vedat Muriqi,Offence,1994-04-24,Kosovo,Mallorca
30,229044,Pau Mascaró,Offence,2004-10-20,Spain,Mallorca
0,7879,Claudio Bravo,Goalkeeper,1983-04-13,Chile,Real Betis
1,32014,Rui Silva,Goalkeeper,1994-02-07,Portugal,Real Betis
2,180215,Fran Vieites,Goalkeeper,1999-05-07,Spain,Real Betis
3,203476,Germán García,Goalkeeper,2004-02-01,Spain,Real Betis
4,217557,Guilherme Fernandes,Goalkeeper,2001-03-28,Portugal,Real Betis
5,137,Sokratis Papastathopoulos,Defence,1988-06-09,Greece,Real Betis
6,1772,Germán Pezzella,Defence,1991-06-27,Argentina,Real Betis
7,3624,Youssouf Sabaly,Defence,1993-03-05,Senegal,Real Betis
8,7783,Héctor Bellerín,Defence,1995-03-19,Spain,Real Betis
9,32491,Juan Miranda,Defence,2000-01-19,Spain,Real Betis
10,33038,Bartra,Defence,1991-01-15,Spain,Real Betis
11,33045,Aitor Ruibal,Defence,1996-03-22,Spain,Real Betis
12,146101,Ricardo Visus,Defence,2001-04-24,Spain,Real Betis
13,150948,Chadi Riad,Defence,2003-06-17,Spain,Real Betis
14,178964,Abner Vinicius,Defence,2000-05-27,Brazil,Real Betis
15,190558,Nobel Mendy,Defence,2004-08-16,France,Real Betis
16,218485,Pablo Busto,Defence,2005-09-15,Spain,Real Betis
17,245708,Xavi Pleguezuelo,Defence,2003-01-14,Spain,Real Betis
18,66,Isco,Midfield,1992-04-21,Spain,Real Betis
19,3250,William Carvalho,Midfield,1992-04-07,Portugal,Real Betis
20,8464,Nabil Fekir,Midfield,1993-07-18,France,Real Betis
21,32710,Marc Roca,Midfield,1996-11-26,Spain,Real Betis
22,33117,Pablo Fornals,Midfield,1996-02-22,Spain,Real Betis
23,39104,Guido Rodríguez,Midfield,1994-04-12,Argentina,Real Betis
24,189393,Quique Fernandez,Midfield,2003-09-16,Spain,Real Betis
25,189529,Dani Perez,Midfield,2005-07-26,Spain,Real Betis
26,212861,Sergi Altimira,Midfield,2001-08-25,Spain,Real Betis
27,218474,Assane Diao,Midfield,2005-09-07,Spain,Real Betis
28,8,Willian José,Offence,1991-11-23,Brazil,Real Betis
29,7936,Ayoze Pérez,Offence,1993-07-29,Spain,Real Betis
30,21583,Cédric Bakambu,Offence,1991-04-11,DR Congo,Real Betis
31,123265,Johnny,Offence,2001-09-20,USA,Real Betis
32,142393,Rodri Sanchez,Offence,2000-02-16,Spain,Real Betis
33,175941,Abdessamad Ezzalzouli,Offence,2001-12-17,Morocco,Real Betis
34,213268,Ezequiel Ávila,Offence,1994-02-06,Argentina,Real Betis
35,227955,Ginés Sorroche,Offence,2004-03-24,Spain,Real Betis
0,32413,Álex Remiro,Goalkeeper,1995-03-24,Spain,Real Sociedad
1,152786,Gaizka Ayesa,Goalkeeper,2001-04-02,Spain,Real Sociedad
2,157040,Unai Marrero,Goalkeeper,2001-10-09,Spain,Real Sociedad
3,215503,Aitor Fraga,Goalkeeper,2003-03-09,Spain,Real Sociedad
4,11,Álvaro Odriozola,Defence,1995-12-14,Spain,Real Sociedad
5,27,Aritz Elustondo,Defence,1994-03-28,Spain,Real Sociedad
6,29,Igor Zubeldía,Defence,1997-03-30,Spain,Real Sociedad
7,8808,Hamari Traoré,Defence,1992-01-27,Mali,Real Sociedad
8,15615,Kieran Tierney,Defence,1997-06-05,Scotland,Real Sociedad
9,99791,Robin Le Normand,Defence,1996-11-11,Spain,Real Sociedad
10,100129,Aihen Muñoz,Defence,1997-08-16,Spain,Real Sociedad
11,141571,Jon Aramburu,Defence,2002-07-23,Venezuela,Real Sociedad
12,144615,Jon Pacheco,Defence,2001-01-08,Spain,Real Sociedad
13,151031,Urko González,Defence,2001-03-20,Spain,Real Sociedad
14,213260,Javi Galán,Defence,1994-11-19,Spain,Real Sociedad
15,245442,Jon Martín,Defence,2006-04-23,Spain,Real Sociedad
16,246275,Iñaki Rupérez,Defence,2003-01-07,Spain,Real Sociedad
17,7935,Mikel Merino,Midfield,1996-06-22,Spain,Real Sociedad
18,115035,Martín Zubimendi,Midfield,1999-02-02,Spain,Real Sociedad
19,156615,Beñat Turrientes,Midfield,2002-01-31,Spain,Real Sociedad
20,161293,Jon Olasagasti,Midfield,2000-08-16,Spain,Real Sociedad
21,170540,Arsen Zakharyan,Midfield,2003-05-26,Russia,Real Sociedad
22,171887,Jon Magunazelaia,Midfield,2001-07-13,Spain,Real Sociedad
23,172786,Pablo Marin,Midfield,2003-07-03,Spain,Real Sociedad
24,176828,Alberto Dadie,Midfield,2002-07-20,Spain,Real Sociedad
25,1760,André Silva,Offence,1995-11-06,Portugal,Real Sociedad
26,7633,Sheraldo Becker,Offence,1995-02-09,Suriname,Real Sociedad
27,7672,Umar Sadiq,Offence,1997-02-02,Nigeria,Real Sociedad
28,15931,Carlos Fernández,Offence,1996-05-22,Spain,Real Sociedad
29,33615,Brais Méndez,Offence,1997-01-07,Spain,Real Sociedad
30,48555,Takefusa Kubo,Offence,2001-06-04,Japan,Real Sociedad
31,82364,Martín Merquelanz,Offence,1995-06-12,Spain,Real Sociedad
32,101182,Ander Barrenetxea,Offence,2001-12-27,Spain,Real Sociedad
33,112066,Bryan Fiabema,Offence,2003-02-16,Norway,Real Sociedad
34,180137,Mikel Oyarzabal,Offence,1997-04-21,Spain,Real Sociedad
0,2082,Pepe Reina,Goalkeeper,1982-08-31,Spain,Villarreal
1,149840,Iker Álvarez,Goalkeeper,2001-07-25,Andorra,Villarreal
2,153828,Filip Jörgensen,Goalkeeper,2002-04-16,Denmark,Villarreal
3,19,Aïssa Mandi,Defence,1991-10-22,Algeria,Villarreal
4,267,Alfonso Pedraza,Defence,1996-04-09,Spain,Villarreal
5,7860,Alberto Moreno,Defence,1992-07-05,Spain,Villarreal
6,7901,Eric Bailly,Defence,1994-04-12,Ivory Coast,Villarreal
7,7996,Juan Foyth,Defence,1998-01-12,Argentina,Villarreal
8,98750,Jorge Cuenca,Defence,1999-11-17,Spain,Villarreal
9,153570,Yerson Mosquera,Defence,2001-05-02,Colombia,Villarreal
10,185093,Adrià Altimira,Defence,2001-03-28,Spain,Villarreal
11,186561,Abraham Rando,Defence,2001-07-05,Spain,Villarreal
12,186564,Carlos Romero,Defence,2001-10-29,Spain,Villarreal
13,187322,Stefan Lekovic,Defence,2004-01-09,Serbia,Villarreal
14,211848,Antonio Espigares,Defence,2004-09-05,Spain,Villarreal
15,213265,Raúl Albiol,Defence,1985-09-04,Spain,Villarreal
16,213274,Kiko Femenía,Defence,1991-02-02,Spain,Villarreal
17,3198,Dani Parejo,Midfield,1989-04-16,Spain,Villarreal
18,8118,Étienne Capoue,Midfield,1988-07-11,France,Villarreal
19,11572,Francis Coquelin,Midfield,1991-05-13,France,Villarreal
20,15868,Denís Suárez,Midfield,1994-01-06,Spain,Villarreal
21,33115,Trigueros,Midfield,1991-10-17,Spain,Villarreal
22,154000,RamónTerrats Espacio,Midfield,2000-10-18,Spain,Villarreal
23,185087,Diego Collado,Midfield,2001-01-09,Spain,Villarreal
24,206721,Dani Requena,Midfield,2004-02-12,Spain,Villarreal
25,213263,Santi Comesaña,Midfield,1996-10-05,Spain,Villarreal
26,3259,Gonçalo Guedes,Offence,1996-11-29,Portugal,Villarreal
27,8167,Alexander Sørloth,Offence,1995-12-05,Norway,Villarreal
28,8467,Bertrand Traoré,Offence,1995-09-06,Burkina Faso,Villarreal
29,32719,Gerard Moreno,Offence,1992-04-07,Spain,Villarreal
30,176202,Ilias Akhomach,Offence,2004-04-16,Spain,Villarreal
31,180081,Yeremy,Offence,2002-10-20,Spain,Villarreal
32,185104,Alex Forés,Offence,2001-04-12,Spain,Villarreal
33,192121,Jorge Pascual,Offence,2003-04-09,Spain,Villarreal
34,213275,José Morales,Offence,1987-07-23,Spain,Villarreal
35,213278,Álex Baena,Offence,2001-07-20,Spain,Villarreal
0,33136,Jaume Doménech,Goalkeeper,1990-11-05,Spain,Valencia
1,33137,Cristian,Goalkeeper,1998-03-21,Spain,Valencia
2,84506,Giorgi Mamardashvili,Goalkeeper,2000-09-29,Georgia,Valencia
3,8456,Mouctar Diakhaby,Defence,1996-12-19,France,Valencia
4,8780,Dimitri Foulquier,Defence,1993-03-23,Guadeloupe,Valencia
5,33146,Gaya,Defence,1995-05-25,Spain,Valencia
6,98674,Hugo Guillamón,Defence,2000-01-31,Spain,Valencia
7,99811,Thierry Correia,Defence,1999-03-09,Portugal,Valencia
8,127140,Cenk Özkacar,Defence,2000-10-06,Turkey,Valencia
9,157190,Jesus Vazquez Alcalde,Defence,2003-01-02,Spain,Valencia
10,172839,Cristhian Mosquera,Defence,2004-06-27,Spain,Valencia
11,176602,Ruben Iranzo,Defence,2003-03-14,Spain,Valencia
12,221412,Yarek Gasiorowski,Defence,2005-01-12,Spain,Valencia
13,9208,Selim Amallah,Midfield,1996-11-15,Morocco,Valencia
14,33270,Pepelu,Midfield,1998-08-11,Spain,Valencia
15,37539,André Almeida,Midfield,2000-05-30,Portugal,Valencia
16,144919,Marco Camús,Midfield,2001-11-16,Spain,Valencia
17,176733,Peter Gonzalez,Midfield,2002-07-25,Spain,Valencia
18,177180,Javier Guerra,Midfield,2003-05-13,Spain,Valencia
19,187117,Fran Perez,Midfield,2002-09-09,Spain,Valencia
20,192159,Alberto Mari,Midfield,2001-07-11,Spain,Valencia
21,214182,Martin Tejón,Midfield,2004-04-12,Spain,Valencia
22,229065,Javier Navarro,Midfield,2004-02-24,Spain,Valencia
23,244650,Ali Fadal,Midfield,2004-01-14,Ghana,Valencia
24,4442,Sergi Canós,Offence,1997-02-02,Spain,Valencia
25,8922,Roman Yaremchuk,Offence,1995-11-27,Ukraine,Valencia
26,32762,Hugo Duro,Offence,1999-11-10,Spain,Valencia
27,136929,Pablo Gozalbez,Offence,2001-04-30,Spain,Valencia
28,175892,Hugo Gonzalez,Offence,2003-02-07,Spain,Valencia
29,180061,Diego López,Offence,2002-05-13,Spain,Valencia
30,181914,Mario Dominguez,Offence,2004-02-10,Spain,Valencia
31,229070,Joselu Pérez,Offence,2004-03-12,Spain,Valencia
32,244743,David Otorbi,Offence,2007-10-16,Spain,Valencia
0,283,Sivera,Goalkeeper,1996-08-11,Spain,Alavés
1,123682,Jesús Owono,Goalkeeper,2001-03-01,Equatorial Guinea,Alavés
2,142453,Adrian Rodriguez,Goalkeeper,2000-12-12,Argentina,Alavés
3,217578,Gaizka García,Goalkeeper,2005-02-17,Spain,Alavés
4,33091,Andoni Gorosabel,Defence,1996-08-04,Spain,Alavés
5,33237,Rubén Duarte,Defence,1995-10-18,Spain,Alavés
6,46123,Nahuel Tenaglia,Defence,1996-02-21,Argentina,Alavés
7,64424,Aleksandar Sedlar,Defence,1991-12-13,Serbia,Alavés
8,81187,Abdelkabir Abqar,Defence,1999-03-10,Morocco,Alavés
9,111570,Alex Sola,Defence,1999-06-09,Spain,Alavés
10,119282,Victor Parada,Defence,2002-04-04,Spain,Alavés
11,168657,Eneko Ortiz,Defence,,Spain,Alavés
12,176758,Rafa Marin,Defence,2002-05-19,Spain,Alavés
13,177503,Joseda Alvarez,Defence,2001-01-22,Spain,Alavés
14,180060,Javi López,Defence,2002-03-25,Spain,Alavés
15,244942,Egoitz Muñoz,Defence,2005-01-01,Spain,Alavés
16,10995,Ianis Hagi,Midfield,1998-10-22,Romania,Alavés
17,28663,Carlos Benavidez,Midfield,1998-03-30,Uruguay,Alavés
18,33092,Jon Guridi,Midfield,1995-02-28,Spain,Alavés
19,33093,Ander Guevara,Midfield,1997-07-07,Spain,Alavés
20,157626,Antonio Blanco,Midfield,2000-07-23,Spain,Alavés
21,171862,Xeber Alkain,Midfield,1997-06-26,Spain,Alavés
22,171964,Giuliano Simeone,Midfield,2002-12-18,Italy,Alavés
23,176854,Tomas Mendes,Midfield,2004-11-21,Spain,Alavés
24,184988,Abde Rebbach,Midfield,1998-08-11,Algeria,Alavés
25,203546,José de León,Midfield,2004-03-02,Dominican Republic,Alavés
26,213404,Carlos Vicente,Midfield,1999-04-23,Spain,Alavés
27,215414,Selu Diallo,Midfield,2003-10-01,Spain,Alavés
28,215614,Ander Sánchez,Midfield,2004-01-24,Spain,Alavés
29,33358,Kike García,Offence,1989-11-25,Spain,Alavés
30,50907,Luis Rioja,Offence,1993-10-16,Spain,Alavés
31,203561,Joaquín Panichelli,Offence,2002-10-07,Argentina,Alavés
32,215434,Samu Omorodion,Offence,,Nigeria,Alavés
33,182277,Giorgi Gagua,Forward,2001-10-10,Georgia,Alavés
34,182270,Unai Ropero,Midfielder,2001-11-20,Spain,Alavés
0,32345,David Gil,Goalkeeper,1994-01-11,Spain,Cádiz CF
1,45996,Jeremías Ledesma,Goalkeeper,1993-02-13,Argentina,Cádiz CF
2,177418,Victor Aznar,Goalkeeper,2002-10-17,Brazil,Cádiz CF
3,206275,Nando Almodovar,Goalkeeper,2003-11-03,Spain,Cádiz CF
4,189,Jorge Meré,Defence,1997-04-17,Spain,Cádiz CF
5,270,Joseba Zaldúa,Defence,1992-06-24,Spain,Cádiz CF
6,32485,Fali Jiménez,Defence,1993-08-12,Spain,Cádiz CF
7,32808,Luis Hernández,Defence,1989-04-14,Spain,Cádiz CF
8,115278,Aiham Ousou,Defence,2000-01-09,Syria,Cádiz CF
9,151557,Víctor Chust,Defence,2000-03-05,Spain,Cádiz CF
10,177627,Lucas Pires,Defence,2001-03-24,Brazil,Cádiz CF
11,180054,Iza,Defence,1993-04-23,Spain,Cádiz CF
12,180173,Javi Hernández,Defence,1998-05-02,Spain,Cádiz CF
13,186081,Momo Mbaye,Defence,1998-06-28,Senegal,Cádiz CF
14,186567,Kikin,Defence,2003-01-20,Spain,Cádiz CF
15,227059,Álex García,Defence,2006-07-06,Spain,Cádiz CF
16,228741,Adri Salguero,Defence,2003-05-20,Spain,Cádiz CF
17,228743,Miranda,Defence,2003-04-26,Spain,Cádiz CF
18,228744,Julio Cabrera,Defence,2003-08-14,Spain,Cádiz CF
19,10964,Youba Diarra,Midfield,1998-03-24,Mali,Cádiz CF
20,15103,Diadié Samassékou,Midfield,1996-01-11,Mali,Cádiz CF
21,32130,Fede San Emeterio,Midfield,1997-03-16,Spain,Cádiz CF
22,32316,José Mari,Midfield,1987-12-06,Spain,Cádiz CF
23,32338,Álex,Midfield,1992-10-15,Spain,Cádiz CF
24,32643,Rubén Alcaraz,Midfield,1991-05-01,Spain,Cádiz CF
25,33344,Gonzalo Escalante,Midfield,1993-03-27,Argentina,Cádiz CF
26,33351,Iván Alejo Peralta,Midfield,1995-02-10,Spain,Cádiz CF
27,72752,Brian Ocampo,Midfield,1999-06-25,Uruguay,Cádiz CF
28,101870,Roberto Navarro,Midfield,2002-04-12,Spain,Cádiz CF
29,203439,Karl Etta Eyong,Midfield,2003-10-14,Cameroon,Cádiz CF
30,203453,Moussa Diakité,Midfield,2003-11-04,Mali,Cádiz CF
31,2,Juanmi,Offence,1993-05-20,Spain,Cádiz CF
32,258,Rubén Sobrino,Offence,1992-06-01,Spain,Cádiz CF
33,8415,Rominigue Kouamé,Offence,1996-12-17,Mali,Cádiz CF
34,32063,Darwin Machís,Offence,1993-02-07,Venezuela,Cádiz CF
35,32310,Sergi Guardiola,Offence,1991-05-29,Spain,Cádiz CF
36,32947,Roger Martí,Offence,1991-01-03,Spain,Cádiz CF
37,172113,Chris Ramos,Offence,1997-01-18,Spain,Cádiz CF
38,180079,Maximiliano Gómez,Offence,1996-08-14,Uruguay,Cádiz CF
39,227976,Njalla,Offence,2003-04-13,Cameroon,Cádiz CF
0,32187,Diego Mariño,Goalkeeper,1990-05-09,Spain,Almería
1,32586,Fernando Martínez,Goalkeeper,1990-06-10,Spain,Almería
2,39348,Luís Maximiano,Goalkeeper,1999-01-05,Portugal,Almería
3,217422,Bruno Iribarne,Goalkeeper,2004-08-18,Spain,Almería
4,15928,Alejandro Pozo,Defence,1999-02-22,Spain,Almería
5,39246,César Montes,Defence,1997-02-24,Mexico,Almería
6,58580,Édgar González,Defence,1997-04-01,Spain,Almería
7,74676,Aleksandar Radovanović,Defence,1993-11-11,Serbia,Almería
8,81437,Álex Centelles,Defence,1999-08-30,Spain,Almería
9,125171,Bruno Langa,Defence,1997-10-31,Mozambique,Almería
10,172111,Chumi,Defence,1999-03-02,Spain,Almería
11,176745,Marc Pubill,Defence,2003-06-20,Spain,Almería
12,206289,Marcos Pena,Defence,,Spain,Almería
13,221356,Paco Sanz,Defence,2004-11-15,Spain,Almería
14,228406,Carlos Ballestero,Defence,2004-04-24,Spain,Almería
15,32108,Adri Embarba,Midfield,1992-05-07,Spain,Almería
16,46344,Lucas Robertone,Midfield,1997-03-18,Argentina,Almería
17,81393,Iddrisu Baba,Midfield,1996-01-22,Ghana,Almería
18,126427,Dion Lopy,Midfield,2002-02-02,Senegal,Almería
19,144668,Luka Romero,Midfield,2004-11-18,Argentina,Almería
20,151029,Sergio Arribas,Midfield,2001-09-30,Spain,Almería
21,168431,Jonathan Viera,Midfield,1989-10-21,Spain,Almería
22,170057,Gonzalo Melero,Midfield,1994-01-02,Spain,Almería
23,207131,Marcos Peña,Midfield,2005-01-22,Spain,Almería
24,32386,Luis Suárez,Offence,1997-12-02,Colombia,Almería
25,32483,Anthony Lozano,Offence,1993-04-25,Honduras,Almería
26,32721,Léo Baptistão,Offence,1992-08-26,Brazil,Almería
27,37968,Ibrahima Koné,Offence,1999-06-16,Mali,Almería
28,136349,Largie Ramazani,Offence,2001-02-27,Belgium,Almería
29,172231,Marko Milovanovic,Offence,2003-08-04,Serbia,Almería
30,230356,Rachad Fettal,Offence,2005-01-16,Spain,Almería
0,32016,Aarón,Goalkeeper,1995-09-27,Spain,Las Palmas
1,100130,Álvaro Vallés Rosa,Goalkeeper,1997-07-25,Spain,Las Palmas
2,203599,Álex González,Goalkeeper,2002-08-08,Spain,Las Palmas
3,247055,Álvaro Killane,Goalkeeper,2004-12-14,Argentina,Las Palmas
4,7558,Daley Sinkgraven,Defence,1995-07-04,Netherlands,Las Palmas
5,32883,Álvaro Lemos,Defence,1993-03-30,Spain,Las Palmas
6,74575,Omenuke Mfulu,Defence,1994-03-20,DR Congo,Las Palmas
7,102043,Eric Curbelo,Defence,1994-01-14,Spain,Las Palmas
8,113335,Julian Araujo,Defence,2001-08-13,Mexico,Las Palmas
9,123689,Saúl Coco,Defence,1999-02-09,Equatorial Guinea,Las Palmas
10,130273,Álex Suárez,Defence,1993-03-18,Spain,Las Palmas
11,176832,Mika Marmol,Defence,2001-07-01,Spain,Las Palmas
12,180289,Sergi Cardona,Defence,1999-07-08,Spain,Las Palmas
13,214421,Juanma,Defence,2004-05-13,Spain,Las Palmas
14,8571,Enzo Loiodice,Midfield,2000-11-27,France,Las Palmas
15,31969,Javi Muñoz,Midfield,1995-02-28,Spain,Las Palmas
16,33080,Pejiño,Midfield,1996-07-29,Spain,Las Palmas
17,33323,Benito Ramírez,Midfield,1995-07-11,Spain,Las Palmas
18,33324,Fabio González,Midfield,1997-02-12,Spain,Las Palmas
19,119386,Kirian Rodríguez,Midfield,1996-03-05,Spain,Las Palmas
20,151030,Marvin Olawale Akinlabi Park,Midfield,2000-07-03,Spain,Las Palmas
21,170055,José Campaña,Midfield,1993-05-31,Spain,Las Palmas
22,179159,Maximo Perrone,Midfield,2003-01-07,Argentina,Las Palmas
23,217447,Iñaki González,Midfield,2004-07-27,Spain,Las Palmas
24,228739,Gabriel Felipe,Midfield,2002-01-15,Spain,Las Palmas
25,228742,Yadam Santana,Midfield,2002-03-14,Spain,Las Palmas
26,245397,Aboubacar Bassinga,Midfield,2005-07-13,Ivory Coast,Las Palmas
27,11589,Sandro,Offence,1995-07-09,Spain,Las Palmas
28,15872,Marc Cardona,Offence,1995-07-08,Spain,Las Palmas
29,32889,Cristian Herrera,Offence,1991-03-13,Spain,Las Palmas
30,33243,Munir El Haddadi,Offence,1995-09-01,Morocco,Las Palmas
31,33465,Sory Kaba,Offence,1995-07-28,Guinea,Las Palmas
32,150533,Alberto Moleiro,Offence,2003-09-30,Spain,Las Palmas
33,228740,Pau Ferrer,Offence,2003-10-17,Spain,Las Palmas
34,244666,Déogracias Bassinga,Offence,2005-08-11,Congo,Las Palmas
0,7993,Paulo Gazzaniga,Goalkeeper,1992-01-02,Argentina,Girona
1,32854,Juan Carlos,Goalkeeper,1988-01-20,Spain,Girona
2,171863,Toni Fuidias,Goalkeeper,2001-04-15,Spain,Girona
3,7899,Daley Blind,Defence,1990-03-09,Netherlands,Girona
4,32712,David López,Defence,1989-10-09,Spain,Girona
5,33511,Juanpe,Defence,1991-04-30,Spain,Girona
6,101345,Eric García,Defence,2001-01-09,Spain,Girona
7,102497,Iván Martín,Defence,1999-02-14,Spain,Girona
8,144283,Yan Couto,Defence,2002-06-03,Brazil,Girona
9,144953,Miguel Gutiérrez,Defence,2001-07-27,Spain,Girona
10,151744,Arnau Martinez,Defence,2003-04-25,Spain,Girona
11,228420,Antal Yaakobishvili,Defence,2004-07-12,Hungary,Girona
12,16173,Viktor Tsyhankov,Midfield,1997-11-15,Ukraine,Girona
13,33522,Borja García,Midfield,1990-11-02,Spain,Girona
14,33524,Aleix García,Midfield,1997-06-28,Spain,Girona
15,77734,Yangel Herrera,Midfield,1998-01-07,Venezuela,Girona
16,98753,Valery,Midfield,1999-11-23,Spain,Girona
17,159520,Pablo Torre,Midfield,2003-04-03,Spain,Girona
18,178361,Jhon Solis,Midfield,2004-03-10,Colombia,Girona
19,180175,Ricard Artero,Midfield,2003-02-05,Spain,Girona
20,214404,Iker Almena,Midfield,2004-05-04,Spain,Girona
21,214406,Silvi,Midfield,2005-01-29,Spain,Girona
22,3171,Cristhian Stuani,Offence,1986-10-12,Uruguay,Girona
23,24217,Artem Dovbyk,Offence,1997-06-21,Ukraine,Girona
24,32375,Toni Villa,Offence,1995-01-07,Spain,Girona
25,33523,Portu,Offence,1992-05-21,Spain,Girona
26,146352,Sávio,Offence,2004-04-10,Brazil,Girona
27,220122,Jastin García,Offence,2004-01-15,Spain,Girona
28,244589,Juan Arango,Offence,2006-06-27,Venezuela,Girona
29,244681,Álex Almansa,Offence,2003-11-08,Spain,Girona
0,3121,Vicente Guaita,Goalkeeper,1987-01-10,Spain,Celta
1,32918,Iván Villar,Goalkeeper,1997-07-09,Spain,Celta
2,175870,Coke Carrillo,Goalkeeper,2002-01-07,Spain,Celta
3,192818,Raul Garcia,Goalkeeper,2000-01-27,Spain,Celta
4,7928,Javier Manquillo,Defence,1994-05-05,Spain,Celta
